"","seasonal","trend","remainder"
"463",-43.8295670935849,45.1935884669918,3.63597862659314
"464",-40.7004756332917,45.180718407755,3.51975722553673
"465",-43.0713841729985,45.1678483485181,3.90353582448031
"466",-44.0672927127052,45.1549782892813,10.9123144234239
"467",-44.1870904316522,45.1421082300445,3.04498220160768
"468",-37.9318881505991,45.1292381708077,1.80264997979146
"469",-38.3016858695461,45.1163681115708,-1.81468224202476
"470",-34.671483588493,45.103498052334,-8.43201446384099
"471",-33.66628130744,45.0906279930972,-5.42434668565721
"472",-40.661079026387,45.0777579338604,1.58332109252657
"473",-40.6558767453339,45.0648878746236,5.59098887071035
"474",-43.2756744642809,45.0520178153867,2.22365664889413
"475",-42.5204721832278,45.0391477561499,4.48132442707792
"476",-42.5152699021748,45.0262776969131,6.4889922052617
"477",-43.0100918213516,45.0134076376762,21.9966841836753
"478",-43.0049137405284,45.0005375784394,0.00437616208896685
"479",-37.6247356597052,44.9876675192026,-1.3629318594974
"480",-39.744557578882,44.9747974599658,0.769760118916224
"481",-35.3643794980588,44.9619274007289,0.402452097329864
"482",-41.6090439370573,44.9490573414921,3.65998659556518
"483",-37.8537083760558,44.9361872822553,-5.0824789061995
"484",-34.9733728150543,44.9233172230185,-5.94994440796418
"485",-34.9680372540528,44.9104471637816,-3.94240990972886
"486",-33.0877016930513,44.8975771045448,0.190124588506457
"487",-26.0852995052874,44.884707045308,-10.7994075400206
"488",-28.3328973175236,44.8718369860712,-12.5389396685476
"489",-34.4554951297597,44.8589669268343,0.596528202925342
"490",-38.4530929419958,44.8460968675975,4.6069960743983
"491",-30.450690754232,44.8332268083607,5.61746394587126
"492",-34.9482885664681,44.8203567491239,4.12793181734422
"493",-28.9458863787042,44.807486689887,0.138399688817188
"494",-34.4434841909404,44.7946166306502,5.64886756029014
"495",-33.3160820031765,44.7817465714134,-7.4656645682369
"496",-16.4386798154126,44.7688765121766,-26.3301966967639
"497",31.1877952383598,44.7642799867061,-68.9520752250659
